Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,St. Vincent and the Grenadines,VCT,..,..,..,..,..,..,..,..,..,..,..,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Sudan,SDN,9100,7753,10897,16727.08824,13525.49633,9432,6852,6021,3165,5831,3170,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Suriname,SUR,2100,2169,1925,1914.760638,2417.513298,3420,2796,2995,3309,3385,3225,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Sweden,SWE,208000,247707,..,..,..,..,..,..,..,..,..,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Switzerland,CHE,152100,289031,224807,244994,257233.2543,266128,263267,250094,229530,216436,219782,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Syrian Arab Republic,SYR,11200,13959,12699,15455.40762,9670.323511,5424,5424,168,170,165,167.7535302,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Tajikistan,TJK,..,3953,5709.668916,7320,6529.896876,6263,7985,6884,6472,4135,4021,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Tanzania,TZA,7500,5973,21825,26332.30059,28130.47207,27625.772,31106.181,35374,27422,47741,51577,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Thailand,THA,69500,101591,201306,227322,252368.8984,298450,338053.9817,392664,413880,448477,475886.496,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Timor-Leste,TLS,..,..,..,..,..,..,..,..,..,..,..,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Togo,TGO,500,1518,8164,10745,10264,11484,10599.37036,9947,10725,10485,11559,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Tonga,TON,4300,3814,..,..,..,..,..,..,..,..,..,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Trinidad and Tobago,TTO,21500,25982,28909,36648.07379,36648.07379,36564,36216,35127,29892,32589,32770,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Tunisia,TUN,12900,19907,31098,32179.9169,37233,48804,60419,35540,38631,39856,41446,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Turkey,TUR,44200,119945,369174,420222,476115,568212.3966,628104,706067,743673,742260,772925.545,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Turkmenistan,TKM,..,21858,3221,1617.841311,1440.732194,12871.01661,6068.32,8548,12890,16843,18184,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Tuvalu,TUV,..,..,..,..,..,..,..,..,..,..,..,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Uganda,UGA,2000,263,6290,4879,5990,8616,6864,2332,3828,1953,4832,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Ukraine,UKR,..,27973,66038,76652.26818,73378.94262,58474.09,47927.4,45688,55261,63315,66712,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,United Arab Emirates,ARE,18800,48330,240855.107,269521,311758,327076,352224,437638,463947,459137,455957,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,United Kingdom,GBR,670700,876158,985109.0231,1062692,1050702.909,1052640,1064175.7,1104117,1180312,1182696,1242985,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,United States,USA,6848600,8820878,10095197,10057768,9864360,9745498,9556324,9498668,9640591,9639096,9879630,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Uruguay,URY,5000,10852,..,..,..,..,..,..,..,..,..,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Uzbekistan,UZB,..,30075,22924,23773,24328,23962,23149,22579,21486,21730,21514,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Vanuatu,VUT,300,1402,17212,11218.29767,11905,12144,10848,10425,9037,12287,11723,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,"Venezuela, RB",VEN,82000,138500,84065,83106,78583.16238,92813,90235,73509,64058,43138,24986,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Vietnam,VNM,1800,28999,109176,135905.6729,135300.4141,149527.817,167386.363,205217,248580,264548,283787,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,West Bank and Gaza,PSE,..,..,..,..,..,..,..,..,..,..,..,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,"Yemen, Rep.",YEM,14100,14608,20600,20176.72853,16807.4073,16932,16056,5126,4538,1669,2342,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Zambia,ZMB,6500,6118,9730,11497,8288,7997,8050,11130,8094,9020,734,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Zimbabwe,ZWE,10300,13603,7077,10020.70561,11560.36785,27684,3730,4145,4231,3444,3444,..
